route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
"100126","WEEKDAY","21649801","KENMORE, KIRKLAND","LOCAL",0,"3273731","11234079"
"100126","WEEKDAY","21649803","BELLEVUE TC, KIRKLAND","LOCAL",1,"3273731","20234080"
"102554","WEEKDAY","21649969","EASTGATE P&R, FACTORIA","LOCAL",1,"3273732","20241003"
"100113","WEEKDAY","21650013","EDUCATION HILL","LOCAL",0,"3273732","21221083"
"102554","WEEKDAY","21650111","BELLEVUE TC, FACTORIA","LOCAL",0,"3273732","11241001"
"102554","WEEKDAY","21650112","BELLEVUE TC, FACTORIA","LOCAL",0,"3273732","11241001"
"102554","WEEKDAY","21650115","BELLEVUE TC, FACTORIA","LOCAL",0,"3273732","11241001"
"102554","WEEKDAY","21650123","EASTGATE P&R, FACTORIA","LOCAL",1,"3273732","20241003"
"102554","WEEKDAY","21650137","BELLEVUE TC, FACTORIA","LOCAL",0,"3273732","11241001"
"102554","WEEKDAY","21650142","EASTGATE P&R, FACTORIA","LOCAL",1,"3273732","20241003"
"102554","WEEKDAY","21650143","BELLEVUE TC, FACTORIA","LOCAL",0,"3273732","11241001"
"102552","WEEKDAY","21650157","EASTGATE P&R, CROSSROADS","LOCAL",1,"3273732","40226429"
"102552","WEEKDAY","21650160","EASTGATE P&R, CROSSROADS","LOCAL",1,"3273732","40226429"
"100136","WEEKDAY","22766634","FACTORIA, CROSSROADS","LOCAL",1,"3273590","20245091"
"100136","WEEKDAY","22766653","FACTORIA, CROSSROADS","LOCAL",1,"3273590","20245091"
"100136","WEEKDAY","22766660","FACTORIA, CROSSROADS","LOCAL",1,"3273590","20245091"
"100136","WEEKDAY","22767060","FACTORIA, CROSSROADS","LOCAL",1,"3273590","20245091"
"100136","WEEKDAY","22767062","FACTORIA, CROSSROADS","LOCAL",1,"3273590","20245091"
"100136","WEEKDAY","22767310","KIRKLAND, CROSSROADS","LOCAL",0,"3273590","11245093"
"100136","WEEKDAY","22767324","KIRKLAND, CROSSROADS","LOCAL",0,"3273590","11245094"
"100136","WEEKDAY","22767334","KIRKLAND, CROSSROADS","LOCAL",0,"3273590","11245093"
"100136","WEEKDAY","22767337","KIRKLAND, CROSSROADS","LOCAL",0,"3273590","11245093"
"100136","WEEKDAY","22767339","KIRKLAND, CROSSROADS","LOCAL",0,"3273590","11245094"
"100136","WEEKDAY","22767360","KIRKLAND, CROSSROADS","LOCAL",0,"3273590","11245093"
"100136","WEEKDAY","22767435","FACTORIA, CROSSROADS","LOCAL",1,"3273590","20245090"
"100136","WEEKDAY","22767448","FACTORIA, CROSSROADS","LOCAL",1,"3273590","20245091"
"100136","WEEKDAY","22767463","KIRKLAND, CROSSROADS","LOCAL",0,"3273590","11245093"
"100136","WEEKDAY","22767473","KIRKLAND, CROSSROADS","LOCAL",0,"3273590","11245093"
"100128","WEEKDAY","21649641","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273591","11236059"
"100128","WEEKDAY","21649650","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273591","11236059"
"100128","WEEKDAY","21649659","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273591","11236059"
"100128","WEEKDAY","21649664","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273591","20236060"
"100128","WEEKDAY","21649673","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273591","20236060"
"100128","WEEKDAY","21649682","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273591","20236060"
"100130","WEEKDAY","21649855","BOTHELL, TOTEM LAKE","LOCAL",0,"3273591","11238060"
"100130","WEEKDAY","21649873","BOTHELL, TOTEM LAKE","LOCAL",0,"3273591","11238060"
"100130","WEEKDAY","21649906","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273591","20238061"
"100130","WEEKDAY","23383240","BOTHELL, TOTEM LAKE","LOCAL",0,"3273591","11238060"
"100130","WEEKDAY","23383264","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273591","20238061"
"100130","WEEKDAY","23383273","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273591","20238061"
"100128","WEEKDAY","21649638","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273592","11236059"
"100128","WEEKDAY","21649646","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273592","11236059"
"100128","WEEKDAY","21649655","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273592","11236059"
"100128","WEEKDAY","21649661","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273592","11236059"
"100128","WEEKDAY","21649662","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273592","20236060"
"100128","WEEKDAY","21649670","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273592","20236060"
"100128","WEEKDAY","21649678","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273592","20236060"
"100128","WEEKDAY","21649687","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273592","20236060"
"100130","WEEKDAY","21649853","BOTHELL, TOTEM LAKE","LOCAL",0,"3273592","11238060"
"100130","WEEKDAY","21649869","BOTHELL, TOTEM LAKE","LOCAL",0,"3273592","11238060"
"100130","WEEKDAY","21649878","BOTHELL, TOTEM LAKE","LOCAL",0,"3273592","11238060"
"100130","WEEKDAY","21649885","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273592","20238061"
"100130","WEEKDAY","21649902","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273592","20238061"
"100130","WEEKDAY","21649910","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273592","20238061"
"100130","WEEKDAY","21649912","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273592","20238061"
"100130","WEEKDAY","23383237","BOTHELL, TOTEM LAKE","LOCAL",0,"3273592","11238060"
"100130","WEEKDAY","23383269","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273592","20238061"
"100128","WEEKDAY","21649637","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273593","11236059"
"100128","WEEKDAY","21649645","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273593","11236059"
"100128","WEEKDAY","21649654","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273593","11236059"
"100128","WEEKDAY","21649669","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273593","20236060"
"100128","WEEKDAY","21649677","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273593","20236060"
"100128","WEEKDAY","21649686","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273593","20236060"
"100130","WEEKDAY","21649868","BOTHELL, TOTEM LAKE","LOCAL",0,"3273593","11238060"
"100130","WEEKDAY","21649877","BOTHELL, TOTEM LAKE","LOCAL",0,"3273593","11238060"
"100130","WEEKDAY","21649884","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273593","20238061"
"100130","WEEKDAY","21649901","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273593","20238061"
"100130","WEEKDAY","21649909","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273593","20238061"
"100130","WEEKDAY","23383236","BOTHELL, TOTEM LAKE","LOCAL",0,"3273593","11238060"
"100130","WEEKDAY","23383268","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273593","20238061"
"100128","WEEKDAY","21649633","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273594","11236059"
"100128","WEEKDAY","21649642","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273594","11236059"
"100128","WEEKDAY","21649651","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273594","11236059"
"100128","WEEKDAY","21649665","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273594","20236060"
"100128","WEEKDAY","21649674","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273594","20236060"
"100128","WEEKDAY","21649683","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273594","20236060"
"100130","WEEKDAY","21649874","BOTHELL, TOTEM LAKE","LOCAL",0,"3273594","11238060"
"100130","WEEKDAY","21649907","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273594","20238061"
"100130","WEEKDAY","23383232","BOTHELL, TOTEM LAKE","LOCAL",0,"3273594","11238060"
"100130","WEEKDAY","23383241","BOTHELL, TOTEM LAKE","LOCAL",0,"3273594","11238060"
"100130","WEEKDAY","23383265","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273594","20238061"
"100130","WEEKDAY","23383274","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273594","20238061"
"100128","WEEKDAY","21649635","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273595","11236059"
"100128","WEEKDAY","21649643","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273595","11236059"
"100128","WEEKDAY","21649652","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273595","11236059"
"100128","WEEKDAY","21649667","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273595","20236060"
"100128","WEEKDAY","21649675","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273595","20236060"
"100128","WEEKDAY","21649684","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273595","20236060"
"100130","WEEKDAY","21649875","BOTHELL, TOTEM LAKE","LOCAL",0,"3273595","11238060"
"100130","WEEKDAY","21649882","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273595","20238061"
"100130","WEEKDAY","23383234","BOTHELL, TOTEM LAKE","LOCAL",0,"3273595","11238060"
"100130","WEEKDAY","23383242","BOTHELL, TOTEM LAKE","LOCAL",0,"3273595","11238060"
"100130","WEEKDAY","23383266","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273595","20238061"
"100130","WEEKDAY","23383275","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273595","20238061"
"100136","WEEKDAY","22766639","FACTORIA, CROSSROADS","LOCAL",1,"3273596","20245091"
"100136","WEEKDAY","22766643","FACTORIA, CROSSROADS","LOCAL",1,"3273596","20245091"
"100136","WEEKDAY","22766648","FACTORIA, CROSSROADS","LOCAL",1,"3273596","20245091"
"100136","WEEKDAY","22767309","KIRKLAND, CROSSROADS","LOCAL",0,"3273596","11245093"
"100136","WEEKDAY","22767319","KIRKLAND, CROSSROADS","LOCAL",0,"3273596","11245093"
"100136","WEEKDAY","22767333","KIRKLAND, CROSSROADS","LOCAL",0,"3273596","11245093"
"100136","WEEKDAY","22767430","FACTORIA, CROSSROADS","LOCAL",1,"3273596","20245091"
"100136","WEEKDAY","22767452","FACTORIA, CROSSROADS","LOCAL",1,"3273596","20245090"
"100136","WEEKDAY","22767457","KIRKLAND, CROSSROADS","LOCAL",0,"3273596","11245093"
"100128","WEEKDAY","21649639","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273597","11236059"
"100128","WEEKDAY","21649647","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273597","11236059"
"100128","WEEKDAY","21649656","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273597","11236059"
"100128","WEEKDAY","21649663","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273597","20236060"
"100128","WEEKDAY","21649671","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273597","20236060"
"100128","WEEKDAY","21649679","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273597","20236060"
"100128","WEEKDAY","21649688","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273597","20236060"
"100130","WEEKDAY","21649854","BOTHELL, TOTEM LAKE","LOCAL",0,"3273597","11238060"
"100130","WEEKDAY","21649870","BOTHELL, TOTEM LAKE","LOCAL",0,"3273597","11238060"
"100130","WEEKDAY","21649879","BOTHELL, TOTEM LAKE","LOCAL",0,"3273597","11238060"
"100130","WEEKDAY","21649903","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273597","20238061"
"100130","WEEKDAY","23383238","BOTHELL, TOTEM LAKE","LOCAL",0,"3273597","11238060"
"100130","WEEKDAY","23383262","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273597","20238061"
"100130","WEEKDAY","23383270","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273597","20238061"
"100128","WEEKDAY","21649634","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273598","11236059"
"100128","WEEKDAY","21649666","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273598","20236060"
"100130","WEEKDAY","21649881","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273598","20238061"
"100130","WEEKDAY","23383233","BOTHELL, TOTEM LAKE","LOCAL",0,"3273598","11238060"
"100136","WEEKDAY","22766635","FACTORIA, CROSSROADS","LOCAL",1,"3273599","20245091"
"100136","WEEKDAY","22766646","FACTORIA, CROSSROADS","LOCAL",1,"3273599","20245091"
"100136","WEEKDAY","22766651","FACTORIA, CROSSROADS","LOCAL",1,"3273599","20245091"
"100136","WEEKDAY","22767317","KIRKLAND, CROSSROADS","LOCAL",0,"3273599","11245093"
"100136","WEEKDAY","22767322","FACTORIA, CROSSROADS","LOCAL",1,"3273599","20245091"
"100136","WEEKDAY","22767331","KIRKLAND, CROSSROADS","LOCAL",0,"3273599","11245093"
"100136","WEEKDAY","22767356","KIRKLAND, CROSSROADS","LOCAL",0,"3273599","11245093"
"100136","WEEKDAY","22767445","FACTORIA, CROSSROADS","LOCAL",1,"3273599","20245090"
"100136","WEEKDAY","22767455","KIRKLAND, CROSSROADS","LOCAL",0,"3273599","11245093"
"100136","WEEKDAY","22767466","KIRKLAND, CROSSROADS","LOCAL",0,"3273599","11245093"
"100128","WEEKDAY","21649636","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273600","11236059"
"100128","WEEKDAY","21649644","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273600","11236059"
"100128","WEEKDAY","21649653","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273600","11236059"
"100128","WEEKDAY","21649660","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3273600","11236059"
"100128","WEEKDAY","21649668","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273600","20236060"
"100128","WEEKDAY","21649676","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273600","20236060"
"100128","WEEKDAY","21649685","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273600","20236060"
"100130","WEEKDAY","21649867","BOTHELL, TOTEM LAKE","LOCAL",0,"3273600","11238060"
"100130","WEEKDAY","21649876","BOTHELL, TOTEM LAKE","LOCAL",0,"3273600","11238060"
"100130","WEEKDAY","21649883","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273600","20238061"
"100130","WEEKDAY","21649908","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273600","20238061"
"100130","WEEKDAY","23383235","BOTHELL, TOTEM LAKE","LOCAL",0,"3273600","11238060"
"100130","WEEKDAY","23383267","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273600","20238061"
"100130","WEEKDAY","23383276","KIRKLAND, TOTEM LAKE","LOCAL",1,"3273600","20238061"
"100141","WEEKDAY","21650547","DOWNTOWN SEATTLE, VIA SR-520","LOCAL",1,"3273701","30250344"
"100162","WEEKDAY","21650553","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273701","30271132"
"100162","WEEKDAY","21650562","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273701","30271132"
"100162","WEEKDAY","21650574","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273701","30271130"
"100162","WEEKDAY","21650592","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273701","30271129"
"100162","WEEKDAY","21650605","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273701","30271132"
"100162","WEEKDAY","21650624","ISSAQUAH TC, BELLEVUE","LOCAL",0,"3273701","41271122"
"100162","WEEKDAY","21650638","ISSAQUAH, BELLEVUE","LOCAL",0,"3273701","41271121"
"100162","WEEKDAY","21650646","ISSAQUAH, BELLEVUE","LOCAL",0,"3273701","41271121"
"100162","WEEKDAY","21650651","EASTGATE P&R, BELLEVUE","LOCAL",0,"3273701","41271127"
"100162","WEEKDAY","21650655","EASTGATE, BELLEVUE","LOCAL",0,"3273701","41271126"
"100137","WEEKDAY","21649925","BELLEVUE","LOCAL",0,"3273702","11246311"
"100137","WEEKDAY","21649930","BELLEVUE","LOCAL",0,"3273702","11246311"
"100137","WEEKDAY","21649931","EASTGATE P&R, BELLEVUE TC","LOCAL",1,"3273702","20246312"
"100137","WEEKDAY","21649934","BELLEVUE","LOCAL",0,"3273702","11246311"
"100137","WEEKDAY","21649939","EASTGATE P&R, BELLEVUE TC","LOCAL",1,"3273702","20246312"
"100160","WEEKDAY","21650536","OVERLAKE","LOCAL",0,"3273703","11269050"
"100162","WEEKDAY","21650611","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273703","30271131"
"100162","WEEKDAY","21650634","ISSAQUAH TC, BELLEVUE","LOCAL",0,"3273703","41271122"
"100162","WEEKDAY","21650416","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273704","30271133"
"100156","WEEKDAY","21650549","FIRST HILL, DOWNTOWN SEATTLE","LOCAL",1,"3273704","30265030"
"100162","WEEKDAY","21650554","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273704","30271132"
"100162","WEEKDAY","21650567","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273704","30271130"
"100162","WEEKDAY","21650576","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273704","30271130"
"100162","WEEKDAY","21650581","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273704","30271132"
"100162","WEEKDAY","21650626","ISSAQUAH TC, BELLEVUE","LOCAL",0,"3273704","41271122"
"100162","WEEKDAY","21650647","ISSAQUAH, BELLEVUE","LOCAL",0,"3273704","41271121"
"100162","WEEKDAY","21650649","EASTGATE P&R, BELLEVUE","LOCAL",0,"3273704","41271127"
"100162","WEEKDAY","21650679","EASTGATE P&R, BELLEVUE","LOCAL",0,"3273704","41271127"
"100162","WEEKDAY","21650681","EASTGATE P&R, BELLEVUE","LOCAL",0,"3273704","41271127"
"100162","WEEKDAY","21650687","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273704","30271132"
"100162","WEEKDAY","21650427","ISSAQUAH, BELLEVUE","LOCAL",0,"3273705","41271121"
"100162","WEEKDAY","21650561","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273705","30271130"
"100162","WEEKDAY","21650571","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273705","30271130"
"100162","WEEKDAY","21650578","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273705","30271130"
"100162","WEEKDAY","21650586","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273705","30271129"
"100162","WEEKDAY","21650601","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3273705","30271132"
"100162","WEEKDAY","21650621","ISSAQUAH TC, BELLEVUE","LOCAL",0,"3273705","41271122"
"100162","WEEKDAY","21650628","ISSAQUAH TC, BELLEVUE","LOCAL",0,"3273705","41271122"
"100162","WEEKDAY","21650660","EASTGATE P&R, BELLEVUE","LOCAL",0,"3273705","41271127"
"100162","WEEKDAY","21650669","ISSAQUAH, BELLEVUE","LOCAL",0,"3273705","41271121"
"100127","WEEKDAY","21649703","BELLEVUE TC, KIRKLAND","LOCAL",1,"3273706","20235029"
"100127","WEEKDAY","21649716","BELLEVUE TC, KIRKLAND","LOCAL",1,"3273706","20235029"
"100127","WEEKDAY","21649722","BELLEVUE TC, KIRKLAND","LOCAL",1,"3273706","20235029"
"100127","WEEKDAY","21649730","TOTEM LAKE, KIRKLAND","LOCAL",0,"3273706","11235028"
"100127","WEEKDAY","21649738","TOTEM LAKE, KIRKLAND","LOCAL",0,"3273706","11235028"
"100127","WEEKDAY","21649745","TOTEM LAKE, KIRKLAND","LOCAL",0,"3273706","11235028"
"100127","WEEKDAY","21649751","TOTEM LAKE, KIRKLAND","LOCAL",0,"3273706","11235028"
"100127","WEEKDAY","21649758","BELLEVUE TC, KIRKLAND","LOCAL",1,"3273706","20235029"
"100127","WEEKDAY","21649760","TOTEM LAKE, KIRKLAND","LOCAL",0,"3273706","11235028"
"100126","WEEKDAY","21649769","KENMORE, KIRKLAND","LOCAL",0,"3273706","11234079"
"100126","WEEKDAY","21649770","BELLEVUE TC, KIRKLAND","LOCAL",1,"3273706","20234080"
"100126","WEEKDAY","21649788","KENMORE, KIRKLAND","LOCAL",0,"3273706","11234079"
"100126","WEEKDAY","21649789","BELLEVUE TC, KIRKLAND","LOCAL",1,"3273706","20234080"
"100126","WEEKDAY","21649802","BELLEVUE TC, KIRKLAND","LOCAL",1,"3273706","20234080"
"100126","WEEKDAY","21649810","KENMORE, KIRKLAND","LOCAL",0,"3273706","11234079"
"100126","WEEKDAY","21649816","BELLEVUE TC, KIRKLAND","LOCAL",1,"3273706","20234080"
"100126","WEEKDAY","21649821","KENMORE, KIRKLAND","LOCAL",0,"3273706","11234079"
"100127","WEEKDAY","21649824","BELLEVUE TC, KIRKLAND","LOCAL",1,"3273706","20235029"
"100136","WEEKDAY","22767357","KIRKLAND, CROSSROADS","LOCAL",0,"3273853","11245093"
"100136","WEEKDAY","22767429","FACTORIA, CROSSROADS","LOCAL",1,"3273853","20245091"
"100136","WEEKDAY","22767443","FACTORIA, CROSSROADS","LOCAL",1,"3273853","20245090"
"100136","WEEKDAY","22767456","KIRKLAND, CROSSROADS","LOCAL",0,"3273853","11245093"
"100136","WEEKDAY","22767470","KIRKLAND, CROSSROADS","LOCAL",0,"3273853","11245093"
"100136","WEEKDAY","22766632","FACTORIA, CROSSROADS","LOCAL",1,"3273854","20245091"
"100136","WEEKDAY","22766663","FACTORIA, CROSSROADS","LOCAL",1,"3273854","20245091"
"100136","WEEKDAY","22766724","FACTORIA, CROSSROADS","LOCAL",1,"3273854","20245092"
"100136","WEEKDAY","22767066","FACTORIA, CROSSROADS","LOCAL",1,"3273854","20245091"
"100136","WEEKDAY","22767068","FACTORIA, CROSSROADS","LOCAL",1,"3273854","20245091"
"100136","WEEKDAY","22767312","KIRKLAND, CROSSROADS","LOCAL",0,"3273854","11245093"
"100136","WEEKDAY","22767335","KIRKLAND, CROSSROADS","LOCAL",0,"3273854","11245093"
"100136","WEEKDAY","22767338","KIRKLAND, CROSSROADS","LOCAL",0,"3273854","11245093"
"100136","WEEKDAY","22767362","KIRKLAND, CROSSROADS","LOCAL",0,"3273854","11245093"
"100136","WEEKDAY","22767432","FACTORIA, CROSSROADS","LOCAL",1,"3273854","20245090"
"100136","WEEKDAY","22767438","FACTORIA, CROSSROADS","LOCAL",1,"3273854","20245091"
"100136","WEEKDAY","22767460","KIRKLAND, CROSSROADS","LOCAL",0,"3273854","11245093"
"100136","WEEKDAY","22767471","KIRKLAND, CROSSROADS","LOCAL",0,"3273854","11245093"
"100496","WEEKDAY","18163715","REDMOND","LOCAL",0,"3284003","41930003"
"100496","WEEKDAY","18163718","REDMOND","LOCAL",0,"3284003","41930003"
"100496","WEEKDAY","18163725","KINGSGATE P&R","LOCAL",1,"3284003","30930004"
"100496","WEEKDAY","18163728","KINGSGATE P&R","LOCAL",1,"3284003","30930004"
"100496","WEEKDAY","18163716","REDMOND","LOCAL",0,"3284004","41930003"
"100496","WEEKDAY","18163719","REDMOND","LOCAL",0,"3284004","41930003"
"100496","WEEKDAY","18163726","KINGSGATE P&R","LOCAL",1,"3284004","30930004"
"100496","WEEKDAY","18163722","REDMOND","LOCAL",0,"3284005","41930003"
"100496","WEEKDAY","18163729","KINGSGATE P&R","LOCAL",1,"3284005","30930004"
"100496","WEEKDAY","18163732","KINGSGATE P&R","LOCAL",1,"3284005","30930004"
"100496","WEEKDAY","18163720","REDMOND","LOCAL",0,"3284006","41930003"
"100496","WEEKDAY","18163723","REDMOND","LOCAL",0,"3284006","41930003"
"100496","WEEKDAY","18163730","KINGSGATE P&R","LOCAL",1,"3284006","30930004"
"100496","WEEKDAY","18163733","KINGSGATE P&R","LOCAL",1,"3284006","30930004"
"100496","WEEKDAY","18163717","REDMOND","LOCAL",0,"3284007","41930003"
"100496","WEEKDAY","18163727","KINGSGATE P&R","LOCAL",1,"3284007","30930004"
"100496","WEEKDAY","18163734","REDMOND","LOCAL",0,"3284007","41930003"
"100496","WEEKDAY","18163721","REDMOND","LOCAL",0,"3284008","41930003"
"100496","WEEKDAY","18163724","REDMOND","LOCAL",0,"3284008","41930003"
"100496","WEEKDAY","18163731","KINGSGATE P&R","LOCAL",1,"3284008","30930004"
"100300","WEEKDAY","18163526","WHITE RIVER JUNCTION","LOCAL",0,"3284009","21917020"
"100300","WEEKDAY","18163527","WHITE RIVER JUNCTION","LOCAL",0,"3284009","21917022"
"100300","WEEKDAY","18163528","WHITE RIVER JUNCTION","LOCAL",0,"3284009","21917022"
"100300","WEEKDAY","18163529","WHITE RIVER JUNCTION","LOCAL",0,"3284009","21917020"
"100300","WEEKDAY","18163530","WHITE RIVER JUNCTION","LOCAL",0,"3284009","21917020"
"100300","WEEKDAY","18163531","WHITE RIVER JUNCTION","LOCAL",0,"3284009","21917020"
"100300","WEEKDAY","18163532","WHITE RIVER JUNCTION","LOCAL",0,"3284009","21917020"
"100300","WEEKDAY","18163533","WHITE RIVER JUNCTION","LOCAL",0,"3284009","21917020"
"100300","WEEKDAY","18163534","WHITE RIVER JUNCTION","LOCAL",0,"3284009","21917020"
"100300","WEEKDAY","18163535","WHITE RIVER JUNCTION","LOCAL",0,"3284009","21917020"
"100300","WEEKDAY","18163537","WHITE RIVER JUNCTION","LOCAL",0,"3284009","21917020"
"100300","WEEKDAY","18163538","WHITE RIVER JUNCTION","LOCAL",0,"3284009","21917020"
"100300","WEEKDAY","18163539","WHITE RIVER JUNCTION","LOCAL",0,"3284009","21917020"
"100300","WEEKDAY","18163540","AUBURN STATION","LOCAL",1,"3284009","10917019"
"100300","WEEKDAY","18163541","AUBURN STATION","LOCAL",1,"3284009","10917019"
"100300","WEEKDAY","18163542","AUBURN STATION","LOCAL",1,"3284009","10917019"
"100300","WEEKDAY","18163543","AUBURN STATION","LOCAL",1,"3284009","10917019"
"100300","WEEKDAY","18163544","AUBURN STATION","LOCAL",1,"3284009","10917019"
